grade,term_num,purpose,n,ead,avg_pd,avg_intrate,std_intrate,n_intrate,el_premium,el_12m_model,el_12m_l1,r_req_raw,above_pricing_cap,r_req,pricing_gap,approx_gap_ci_low,approx_gap_ci_high,ci_reliable,sig_reprice,sig_grow,bucket,ec,raroc
D,60.0,debt_consolidation,43447,628837267.14,0.07884560625182248,0.1871683945389415,0.017943276874011403,43447.0,0.0710635449147676,44687405.3774831,45951518.066418506,0.13106354491476763,False,0.13106354491476763,0.056104849624173864,0.05593612830877695,0.05627357093957078,True,False,True,Grow,73888378.88894999,0.605147656375948
D,60.0,home_improvement,3682,52222997.71,0.07472439079384112,0.18586557688039473,0.01727337313585959,3682.0,0.067349093422489,3517171.5515732192,3602339.023446365,0.127349093422489,False,0.127349093422489,0.05851648345790572,0.057958548782332114,0.05907441813347933,True,False,True,Grow,6136202.230924999,0.6256721996417509
D,60.0,house,411,6734943.51,0.08913591635447232,0.1907869296103779,0.015428500424975853,411.0,0.0803382014102859,541073.2481932779,542094.4461976205,0.1403382014102859,False,0.1403382014102859,0.050448728200092,0.04895713327563764,0.051940323124546356,True,False,True,Grow,791355.8624249999,0.5570104527667403
D,60.0,major_purchase,1153,17110538.68,0.0825784334383431,0.187239935465027,0.01637286981909888,1153.0,0.07442794205797863,1273502.1814558422,1290795.723241103,0.13442794205797864,False,0.13442794205797864,0.05281199340704837,0.051866935878546405,0.05375705093555033,True,False,True,Grow,2010488.2948999999,0.5771233481450925
D,60.0,medical,529,6609407.43,0.11762308741434874,0.1889629962093514,0.016452162640627103,529.0,0.10601368868655252,700687.6616866072,711273.4692737849,0.16601368868655253,False,0.16601368868655253,0.022949307522798862,0.021547322903519545,0.02435129214207818,True,False,True,Grow,776605.373025,0.3229728299812668
D,60.0,moving,248,3033321.49,0.1361584240977597,0.1882899405663257,0.01702411824148969,248.0,0.1227195876393108,372247.96243025985,379159.2101479964,0.1827195876393108,False,0.1827195876393108,0.00557035292701491,0.0034515679857400894,0.0076891378682897304,True,False,False,Hold / Monitor,356415.275075,0.1750668334214034
D,60.0,other,3018,41404333.55,0.09476915399615841,0.189092967496182,0.017396723016302476,3018.0,0.08541543849673758,3536569.305838433,3576830.253189344,0.1454154384967376,False,0.1454154384967376,0.04367752899944441,0.04305686590527788,0.04429819209361094,True,False,True,Grow,4865009.192124999,0.4993832255271866
D,60.0,renewable_energy,22,317713.59,0.10423766377385381,0.18548464637421666,0.02140964503285612,22.0,0.09394940635937443,29849.003172805682,31277.855261203993,0.15394940635937443,False,0.15394940635937443,0.03153524001484223,0.022588883159738088,0.040481596869946374,False,False,False,Hold / Monitor,37331.346825,0.3960445958709977
D,60.0,small_business,617,9101488.87,0.12583714119225387,0.18796595690274104,0.01786709654747559,617.0,0.1134170153565784,1032263.7029365173,1056389.5580264418,0.17341701535657839,False,0.17341701535657839,0.014548941546162653,0.013139135096114335,0.01595874799621097,True,False,True,Grow,1069424.942225,0.2514803535843628
D,60.0,vacation,129,1569271.56,0.1192902598834544,0.18932943405304625,0.016672784899303707,129.0,0.10751631123295745,168722.28945398866,173919.64096523004,0.16751631123295746,False,0.16751631123295746,0.021813122820088793,0.018935980248419637,0.02469026539175795,True,False,True,Grow,184389.4083,0.31330317293692594
E,36.0,car,160,702323.78,0.11265913117084003,0.24118092658403398,0.021018320391024314,160.0,0.10153967492427812,71313.72831279023,70292.80975204287,0.16153967492427812,False,0.16153967492427812,0.07964125165975586,0.07638448901832023,0.08289801430119148,True,False,True,Grow,93479.295118,0.7110537314782556
E,36.0,credit_card,1450,13319288.15,0.14405528391013347,0.24204691317951754,0.01459179638557805,1450.0,0.1298370273882033,1729336.7803229217,1743515.7400008987,0.1898370273882033,False,0.1898370273882033,0.05220988579131425,0.05145882887331196,0.05296094270931653,True,False,True,Grow,1772797.252765,0.5049578196191902
E,36.0,debt_consolidation,7889,67210381.6,0.17994405101313965,0.24273547074547572,0.015175911955471452,7889.0,0.16218357317814278,10900419.8425545,11117465.61682306,0.2221835731781428,False,0.2221835731781428,0.020551897567332916,0.020217015485167134,0.0208867796494987,True,False,True,Grow,8945701.790959999,0.2671066684247403
E,36.0,home_improvement,780,5368774.05,0.15734711246567762,0.24423189428179562,0.015042329890641594,780.0,0.14181695246531523,761383.1742458679,794210.6226716861,0.20181695246531522,False,0.20181695246531522,0.042414941816480395,0.04135930166933241,0.04347058196362838,True,False,True,Grow,714583.826055,0.4313669557962463
E,36.0,house,175,963683.6,0.16315896829056695,0.24347380905045193,0.015633362917964733,175.0,0.14705517812028798,141714.66344960034,149196.68556634054,0.207055178120288,False,0.207055178120288,0.036418630930163925,0.03410240202774861,0.03873485983257924,True,False,True,Grow,128266.28715999999,0.3863157845992783
E,36.0,major_purchase,432,2383927.06,0.16582194141499895,0.24418233140005396,0.014283439114514494,432.0,0.14945531579733856,356290.5715901209,345763.4085609457,0.20945531579733856,False,0.20945531579733856,0.034727015602715405,0.033380104274754546,0.036073926930676264,True,False,True,Grow,317300.691686,0.37360642826983775
E,36.0,medical,317,1147924.91,0.1344888989503173,0.24140821064474968,0.014484770307399565,317.0,0.12121484462392097,139145.53960557847,133599.84272443762,0.18121484462392096,False,0.18121484462392096,0.060193366020828726,0.05859884564736573,0.061787886394291724,True,False,True,Grow,152788.80552099997,0.564938888210584
E,36.0,moving,243,779923.14,0.1482360062410505,0.24384681923826657,0.015341863563717648,243.0,0.1336051124250588,104201.71880260487,109153.93370908138,0.1936051124250588,False,0.1936051124250588,0.050241706813207776,0.04831274748622491,0.05217066614019064,True,False,True,Grow,103807.769934,0.4901705996484434
E,36.0,other,2340,10398657.98,0.14270850985821834,0.2446199995398773,0.014804694637813358,2340.0,0.1286231799352122,1337508.4564462702,1358476.5005314131,0.18862317993521222,False,0.18862317993521222,0.05599681960466507,0.05539697381295014,0.05659666539638,True,False,True,Grow,1384061.377138,0.5334096138592419
E,36.0,renewable_energy,19,127451.02,0.31085308633065317,0.25209505719531144,0.020277844908965226,19.0,0.2801718867098177,35708.19273649071,42363.839443979414,0.3401718867098177,True,0.3401718867098177,-0.08807682951450624,-0.09719469304390876,-0.07895896598510371,False,False,False,Decline / Do not originate,16963.730762,-0.5490370361720981
E,36.0,small_business,281,1862644.51,0.22866738987427973,0.24373454568715103,0.014932048748145053,281.0,0.20609791849368833,383887.15640469606,377758.1643788372,0.26609791849368836,False,0.26609791849368836,-0.02236337280653733,-0.02410925256623811,-0.02061749304683655,True,True,False,Reprice,247917.98428099998,-0.05532210974107671
E,36.0,vacation,237,762956.94,0.14752671952086088,0.24518097489480403,0.018345352054430608,237.0,0.1329658323041519,101447.20453932887,104392.93075896322,0.19296583230415193,False,0.19296583230415193,0.0522151425906521,0.04987953451361046,0.05455075066769374,True,False,True,Grow,101549.568714,0.5049973147306696
E,60.0,car,164,1710269.8,0.12915844224461975,0.23201436898807232,0.030069957057622387,164.0,0.11641050399507578,199093.36938555748,208055.7433833486,0.1764105039950758,False,0.1764105039950758,0.05560386499299652,0.05100173401253982,0.06020599597345322,True,False,True,Grow,227636.91038,0.5304572877009507
E,60.0,credit_card,3656,47232953.33,0.10452861783198678,0.22907078724690857,0.02964450685920121,3656.0,0.09421164325196968,4449894.148862893,4838119.47929504,0.15421164325196968,False,0.15421164325196968,0.0748591439949389,0.07389821958065887,0.07582006840921893,True,False,True,Grow,6286706.088222999,0.6751250487974373
E,60.0,debt_consolidation,18485,240732858.33,0.12336341734466791,0.22950843879471292,0.030165999355764958,18485.0,0.11118744805274919,26766472.180156708,29230392.44905431,0.1711874480527492,False,0.1711874480527492,0.0583209907419637,0.0578861241138125,0.058755857370114906,True,False,True,Grow,32041543.443723,0.550871455612049
E,60.0,home_improvement,1660,21066483.59,0.11040840727491551,0.22890980186288334,0.02978642220375562,1660.0,0.09951109747688135,2096348.9020196113,2283098.6222485113,0.15951109747688136,False,0.15951109747688136,0.06939870438600199,0.06796581591599052,0.07083159285601345,True,False,True,Grow,2803948.965829,0.6340999578212022
E,60.0,house,219,3070329.65,0.14249800832803206,0.23723049824125553,0.026352344950120784,219.0,0.1284334549060553,394333.04464999953,408902.6976554242,0.1884334549060553,False,0.1884334549060553,0.04879704333520024,0.045306883628592726,0.052287203041807756,True,False,True,Grow,408660.87641499995,0.47931662911495265
E,60.0,major_purchase,536,7285162.62,0.12996891615845158,0.23410228074429584,0.030029609024917837,536.0,0.1171409841336124,853391.1188802061,916248.0066445743,0.1771409841336124,False,0.1771409841336124,0.05696129661068344,0.05441906348089259,0.05950352974047429,True,False,True,Grow,969655.144722,0.5406558723567501
E,60.0,medical,264,3210667.8,0.1741276490868279,0.23364888893608662,0.032371316449929306,264.0,0.15694125012195798,503886.2182583165,537070.2066011105,0.21694125012195797,False,0.21694125012195797,0.01670763881412865,0.01280276963368479,0.02061250799457251,True,False,True,Grow,427339.88417999994,0.23822418342696208
E,60.0,moving,159,1653484.24,0.20512182493764552,0.23721598415722453,0.02748227825678333,159.0,0.1848763008162999,305690.04974925105,326888.80108343356,0.2448763008162999,False,0.2448763008162999,-0.007660316659075378,-0.01193203157660408,-0.0033886017415466763,True,False,False,Hold / Monitor,220078.75234399998,0.055144127279674035
E,60.0,other,1534,18622840.43,0.13977748460439007,0.2345762520870008,0.02891659269318893,1534.0,0.12598144687393678,2346132.382273847,2497180.849188958,0.1859814468739368,False,0.1859814468739368,0.048594805213064,0.047147758573735654,0.05004185185239235,True,False,True,Grow,2478700.061233,0.47779718417027817
E,60.0,renewable_energy,15,181045.47,0.2025889788268852,0.23473562673347054,0.03572111820358211,15.0,0.18259344661667162,33057.716361635226,38027.07033268055,0.24259344661667165,False,0.24259344661667165,-0.007857819883201111,-0.025934867706057824,0.010219227939655573,False,False,False,Hold / Monitor,24097.152057,0.053660256324559626
E,60.0,small_business,372,4948556.32,0.16959179510562555,0.22976970240987424,0.02827369628296447,372.0,0.1528530849287003,756402.0994554167,813800.2497014941,0.2128530849287003,False,0.2128530849287003,0.01691661748117393,0.014043461463922602,0.019789773498425256,True,False,True,Grow,658652.846192,0.23979427108320034
E,60.0,vacation,60,599072.17,0.16117689591714854,0.22961874834331764,0.027738938549706743,60.0,0.145268736290126,87026.45708248352,90641.42807202214,0.20526873629012599,False,0.20526873629012599,0.02435001205319165,0.017331221153918414,0.031368802952464886,True,False,True,Grow,79736.505827,0.2956424647121837
F,36.0,car,13,67797.04,0.22473464514442412,0.29254434050514494,0.024240652441079858,13.0,0.20255333566866945,13732.516600462208,14763.140595995112,0.26255333566866945,False,0.26255333566866945,0.029991004836475488,0.016813878201338284,0.04316813147161269,False,False,False,Hold / Monitor,10311.929784,0.2957988483660454
F,36.0,credit_card,86,488410.17,0.1793735084888909,0.2843035274108246,0.0261853996191537,86.0,0.16166934320103735,78960.951396607,83606.46112619153,0.22166934320103737,False,0.22166934320103737,0.06263418420978722,0.057099943158221644,0.0681684252613528,True,False,True,Grow,74287.18685700001,0.5104154122931442
F,36.0,debt_consolidation,558,3492138.08,0.2744086118316564,0.28714697388612553,0.022697650861549387,558.0,0.2473244818438719,863691.2411632537,967869.6979808804,0.3073244818438719,True,0.3073244818438719,-0.020177507957746366,-0.022060774985758425,-0.018294240929734307,True,True,False,Decline / Do not originate,531154.201968,-0.03404015751312539
F,36.0,home_improvement,74,468737.58,0.21313531556525317,0.2881074897750512,0.02005280021273125,74.0,0.19209885991896267,90043.95471917356,95609.5172452506,0.2520988599189627,False,0.2520988599189627,0.03600862985608849,0.03143977608852544,0.040577483623651545,True,False,True,Grow,71294.985918,0.33536245796244907
F,36.0,house,29,125076.65,0.214308398173744,0.291796812857532,0.019663819267307665,29.0,0.19315615927399546,24159.325328857783,23865.702276981276,0.2531561592739955,False,0.2531561592739955,0.03864065358353652,0.031483885138610224,0.04579742202846282,False,False,False,Hold / Monitor,19024.158465,0.3526670189581624
F,36.0,major_purchase,47,262446.84,0.2261117093989581,0.2926914438256547,0.017387307831735276,47.0,0.20379448368128095,53485.218251583756,48683.8956630179,0.26379448368128094,False,0.26379448368128094,0.028896960144373762,0.023926100449032817,0.03386781983971471,True,False,True,Grow,39918.164364000004,0.28860591810896646
F,36.0,medical,33,114524.75,0.15343389319998488,0.29256832860424264,0.014395705114983975,33.0,0.13828996794114637,15837.624005967802,15398.417725666472,0.1982899679411464,False,0.1982899679411464,0.09427836066309625,0.08936674853637822,0.09918997278981428,True,False,True,Grow,17419.214475,0.718463909685051
F,36.0,moving,33,109543.84,0.2286776589905292,0.2955909129875697,0.020867742342058605,33.0,0.20610717404816395,22577.771296784224,21069.44836608807,0.266107174048164,False,0.266107174048164,0.0294837389394057,0.022363958732335487,0.036603519146475916,True,False,True,Grow,16661.618064000002,0.2924637668599981
F,36.0,other,286,899381.94,0.17725707601599328,0.28433065331779944,0.02023480780583364,286.0,0.15976180261321474,143686.87997217014,139054.52265728422,0.21976180261321476,False,0.21976180261321476,0.06456885070458468,0.06222373563095129,0.06691396577821807,True,False,True,Grow,136795.993074,0.5231351131136402
F,36.0,renewable_energy,3,9552.28,0.18722048378613354,0.27122095490716175,0.011169750817871176,3.0,0.16874182203644217,1611.8691318022659,1429.630038257163,0.22874182203644217,False,0.22874182203644217,0.04247913287071958,0.029839602192030912,0.05511866354940825,False,False,False,Hold / Monitor,1452.9017880000001,0.377903569169754
F,36.0,small_business,51,283426.34,0.3501608424341342,0.280688447111778,0.022208343600777527,51.0,0.31559996728588513,89449.34363195817,92112.19126123322,0.37559996728588513,True,0.37559996728588513,-0.09491152017410714,-0.10100659681729574,-0.08881644353091855,True,True,False,Decline / Do not originate,43109.146314000005,-0.5253880353327228
F,36.0,vacation,19,79437.73,0.24904521931530432,0.2913370880655372,0.02248288367802343,19.0,0.22446445616888377,17830.946863740624,18129.26396737112,0.2844644561688838,False,0.2844644561688838,0.006872631896653436,-0.0032367197649236235,0.016981983558230496,False,False,False,Hold / Monitor,12082.478733,0.1438042859740528
F,60.0,car,46,530113.8,0.2107584428067439,0.2718103873023655,0.02761661834286835,46.0,0.1899565845017183,100698.606845227,117892.58723738708,0.24995658450171832,False,0.24995658450171832,0.021853802800647193,0.013873126917656853,0.029834478683637533,True,False,True,Grow,80630.30898000002,0.2422998211745378
F,60.0,credit_card,832,12302289.82,0.16220369148141137,0.27402604556447935,0.029963964541581112,832.0,0.14619418713219606,1798523.2600995908,1937522.8351389284,0.20619418713219606,False,0.20619418713219606,0.06783185843228329,0.06579582126179623,0.06986789560277035,True,False,True,Grow,1871178.2816220003,0.5445881553733285
F,60.0,debt_consolidation,5674,79408145.94,0.18776605530446655,0.271790621886098,0.02996237088947942,5674.0,0.1692335456459157,13438522.090594525,14578365.573720776,0.2292335456459157,False,0.2292335456459157,0.04255707624018229,0.04177746229131074,0.04333669018905384,True,False,True,Grow,12077978.997474,0.3784160173582004
F,60.0,home_improvement,493,6404676.77,0.16471736926951952,0.26660265681351925,0.031011188801268547,493.0,0.14845976492261795,950836.807679552,1046984.8953622482,0.20845976492261797,False,0.20845976492261797,0.05814289189090127,0.05540546173974786,0.06088032204205468,True,False,True,Grow,974151.336717,0.48088686318804263
F,60.0,house,85,1112985.84,0.19244029247698963,0.27487197412024617,0.02731260485112143,85.0,0.17344643560951076,193043.42683185724,204011.1572426353,0.23344643560951078,False,0.23344643560951078,0.04142553851073538,0.03561920804829838,0.047231868973172386,True,False,True,Grow,169285.14626400004,0.37097658455447313
F,60.0,major_purchase,180,2477729.56,0.18416905714419535,0.2722470868474885,0.032454004864106205,180.0,0.16599157120406327,411282.22268315236,449175.4984561692,0.22599157120406327,False,0.22599157120406327,0.04625551564342523,0.041514404510863356,0.0509966267759871,True,False,True,Grow,376862.666076,0.4027318582736701
F,60.0,medical,80,882317.87,0.21583367951494117,0.2659951337804702,0.028791349763471183,80.0,0.19453089534681647,171638.08523159602,180380.02098084535,0.2545308953468165,False,0.2545308953468165,0.011464238433653684,0.005155171673327019,0.01777330519398035,True,False,True,Grow,134200.548027,0.17399236314039265
F,60.0,moving,64,637075.25,0.21751020547619188,0.2648679046654577,0.02935019701774009,64.0,0.19604194819569173,124893.47315725737,134624.71528717133,0.25604194819569176,False,0.25604194819569176,0.008825956469765917,0.00163529033302523,0.016016622606506603,True,False,False,Hold / Monitor,96899.14552500001,0.156646656605956
F,60.0,other,633,7832282.84,0.20721172287709588,0.27557538119563124,0.02766602711778641,633.0,0.1867599258291265,1462756.5622711403,1576642.6114581549,0.24675992582912654,False,0.24675992582912654,0.028815455366504705,0.026660228291139787,0.030970682441869624,True,False,True,Grow,1191290.2199640002,0.2880700550066057
F,60.0,renewable_energy,3,23679.4,0.14703687822257383,0.23159880478087647,0.010032613484697457,3.0,0.1325243383420058,3138.0968173356923,3180.083510581702,0.19252433834200583,False,0.19252433834200583,0.039074466438870636,0.027721704144086756,0.05042722873365452,False,False,False,Hold / Monitor,3601.6367400000004,0.3555191744830419
F,60.0,small_business,150,1929060.5,0.2370493938507855,0.2626623499207703,0.02869542363875478,150.0,0.21365261867771296,412148.8274127383,451506.8081385854,0.27365261867771296,False,0.27365261867771296,-0.010990268756942645,-0.01558240857045129,-0.0063981289434340005,True,True,False,Reprice,293410.10205000004,0.026362467081245126
F,60.0,vacation,22,228930.81,0.2553205848226848,0.27364662848962057,0.026383825229981988,22.0,0.23012044310068583,52681.659436598915,56758.816827735514,0.29012044310068585,False,0.29012044310068585,-0.016473814611065285,-0.027498710883183952,-0.005448918338946618,False,False,False,Hold / Monitor,34820.376201,-0.009689773905754494
G,36.0,car,7,18212.03,0.11401645535113873,0.3086095238095238,0.0006267831705280094,7.0,0.10276303120798133,1871.5234072506921,1842.8293354627424,0.16276303120798136,False,0.16276303120798136,0.14584649260154242,0.14538217366301892,0.14631081154006592,False,False,False,Hold / Monitor,2961.2760780000003,0.9892158216577028
G,36.0,credit_card,15,117095.28,0.29441782605597744,0.3002067224221893,0.014472025560007972,15.0,0.26535878662425244,31072.261420227092,30617.58290955623,0.32535878662425244,True,0.32535878662425244,-0.025152064202063118,-0.032475785051194694,-0.01782834335293154,False,False,False,Decline / Do not originate,19039.692528000003,-0.06243581920088008
G,36.0,debt_consolidation,179,1967573.37,0.3246621457597129,0.30717605592776,0.008672821413609422,179.0,0.29261799197322924,575747.3685893996,606041.9748621556,0.35261799197322924,True,0.35261799197322924,-0.045441936045469256,-0.046712457430141296,-0.044171414660797215,True,True,False,Decline / Do not originate,319927.42996200005,-0.1872197788774246
G,36.0,home_improvement,24,175364.47,0.26398281888893516,0.28242076111807657,0.05082006176242048,24.0,0.23792771466459725,41724.06758046833,47460.84818074439,0.2979277146645973,False,0.2979277146645973,-0.015506953546520708,-0.035838839205545925,0.00482493211250451,False,False,False,Hold / Monitor,28514.262822000004,-0.003117795489057162
G,36.0,house,16,66634.99,0.2204293407032026,0.30593764251563077,0.005645042072473862,16.0,0.19867296477579652,13238.571021105554,13307.812384329807,0.25867296477579654,False,0.25867296477579654,0.04726467773983423,0.044498657951518694,0.05003069752814976,False,False,False,Hold / Monitor,10834.849374000003,0.3829315974159546
G,36.0,major_purchase,13,92106.95,0.19127651209200883,0.30857906066536206,0.007509831163386042,13.0,0.17239752034852757,15879.00978686581,14963.034324885786,0.23239752034852756,False,0.23239752034852756,0.0761815403168345,0.07209922460817242,0.08026385602549657,False,False,False,Hold / Monitor,14976.590070000002,0.5607720806693386
G,36.0,medical,4,25272.79,0.11394172205699885,0.3030437000614628,0.013193180056377624,4.0,0.10269567408997306,2595.4062051843302,2227.930188782781,0.16269567408997304,False,0.16269567408997304,0.14034802597148976,0.12741894709546364,0.1532771048475159,False,False,False,Hold / Monitor,4109.355654000001,0.955399913723799
G,36.0,moving,10,27914.550000000003,0.13815339676077293,0.3047298724153102,0.003744640614709682,10.0,0.12451765650048464,3475.854348265604,3946.604681937534,0.18451765650048463,False,0.18451765650048463,0.12021221591482556,0.11789130626406258,0.12253312556558854,False,False,False,Hold / Monitor,4538.9058300000015,0.8315634435106118
G,36.0,other,114,606133.33,0.2324283811116305,0.3052716322149594,0.024107568414010686,114.0,0.20948769989591257,126977.47713195013,119746.6682007262,0.2694876998959126,False,0.2694876998959126,0.03578393231904681,0.03135856755811073,0.040209297079982886,True,False,True,Grow,98557.279458,0.31232430700520813
G,36.0,small_business,32,240997.87,0.3824628546396853,0.30483392437940166,0.009055852122317944,32.0,0.34471377088674837,83075.28454337436,82087.0019443553,0.40471377088674837,True,0.40471377088674837,-0.09987984650734671,-0.1030174815296131,-0.09674221148508033,True,True,False,Decline / Do not originate,39186.253662,-0.522016276182944
G,36.0,vacation,5,7579.67,0.21828114293733192,0.30374444444444443,0.016142118820031044,5.0,0.19673679412941725,1491.1999763589201,1541.2322253456975,0.25673679412941725,False,0.25673679412941725,0.04700765031502718,0.0328587193166045,0.061156581313449865,False,False,False,Hold / Monitor,1232.4543420000002,0.3813508629460463
G,60.0,car,8,101423.75,0.25687242474159966,0.2941896272285251,0.01845527412034682,8.0,0.23151911641960377,23481.536983962786,24124.107896922596,0.29151911641960376,False,0.29151911641960376,0.0026705108089213336,-0.010118106682483807,0.015459128300326475,False,False,False,Hold / Monitor,16491.501750000003,0.10867472822214849
G,60.0,credit_card,199,3376899.52,0.22072840816946068,0.30120011031191257,0.016116861109400138,199.0,0.19894251428313492,671808.8809903115,698765.1067420689,0.2589425142831349,False,0.2589425142831349,0.042257596028777655,0.040018348951084304,0.04449684310647101,True,False,True,Grow,549083.8619520001,0.3521377369543519
G,60.0,debt_consolidation,1646,25601733.64,0.23844958565427524,0.2975950054275174,0.018477006635693714,1646.0,0.21491461155019828,5502186.640252244,5766232.117040942,0.2749146115501983,False,0.2749146115501983,0.02268039387731907,0.021787777624252436,0.023573010130385708,True,False,True,Grow,4162841.8898640005,0.2317367397129094
G,60.0,home_improvement,140,1912493.11,0.19560749941151007,0.29431726638187833,0.019890005068988775,140.0,0.17630103921959403,337174.5227933134,354918.9880853107,0.23630103921959406,False,0.23630103921959406,0.05801622716228427,0.05472150371223028,0.061310950612338266,True,False,True,Grow,310971.37968600006,0.44905428759092425
G,60.0,house,38,461703.28,0.2483192464179864,0.29065313635591783,0.021095758777698145,38.0,0.22381013679653114,103333.87425620713,107670.8804767459,0.28381013679653116,False,0.28381013679653116,0.006842999559386664,0.0001356422321663886,0.01355035688660694,True,False,False,Hold / Monitor,75072.95332800002,0.13433579064813447
G,60.0,major_purchase,45,719296.29,0.25831561537599723,0.2994706041104422,0.017842138862589296,45.0,0.2328198641383863,167466.4645130453,170220.79744289108,0.2928198641383863,False,0.2928198641383863,0.006650739972055897,0.001437727677003564,0.01186375226710823,True,False,False,Hold / Monitor,116957.57675400002,0.13315338236196747
G,60.0,medical,16,205428.37,0.3183188032419334,0.29968015186297015,0.018364639936573765,16.0,0.2869007373619546,58937.55082806443,61353.1354963901,0.3469007373619546,True,0.3469007373619546,-0.047220585498984446,-0.05621909371516709,-0.0382220772828018,False,False,False,Decline / Do not originate,33402.65296200001,-0.1981585824045782
G,60.0,moving,18,170494.23,0.3025781741827007,0.2950693753614806,0.02321417543606645,18.0,0.27271370839086817,46496.11372254561,48828.69371805449,0.33271370839086817,True,0.33271370839086817,-0.03764433302938758,-0.04836853786804385,-0.026920128190731307,False,False,False,Decline / Do not originate,27722.361798000005,-0.13926404077114143
G,60.0,other,245,3303725.8,0.2539001931119649,0.2969182672321485,0.018937041964909133,245.0,0.22884024405181394,756025.4183522742,791775.8770304521,0.28884024405181397,False,0.28884024405181397,0.008078023180334515,0.005706774018322036,0.010449272342346994,True,False,True,Grow,537185.8150800001,0.141931261871676
G,60.0,renewable_energy,1,16108.55,0.2982690885787463,0.3099,,1.0,0.268829929536024,4330.460361427519,4330.460361427519,0.328829929536024,True,0.328829929536024,-0.018929929536024015,,,False,False,False,Decline / Do not originate,2619.25023,-0.02416930833963107
G,60.0,small_business,62,913139.83,0.3097724911271385,0.2917985863803181,0.01963191485590674,62.0,0.2791979462528899,254946.765177713,266946.826347189,0.3391979462528899,True,0.3391979462528899,-0.04739935987257182,-0.05228605120953761,-0.042512668535606035,True,True,False,Decline / Do not originate,148476.536358,-0.19925805579687464
G,60.0,vacation,5,34569.59,0.24901091170724693,0.28305827365246883,0.02294279843436717,5.0,0.22443353472174166,7758.575277581373,8319.958713170041,0.28443353472174165,False,0.28443353472174165,-0.0013752610692728262,-0.021485141040900768,0.018734618902355116,False,False,False,Hold / Monitor,5621.015334000001,0.08379298235379554
